timestamp,UUID,latitude,longitude,minDistToRoad,minDistToRest,closestRoadLoc
2019-01-14 13:00:00+05:30,3226265E938C7D1D,28.547134,77.301067,5.88186070810772,6.236166935443496,1910+
2019-01-17 15:00:00+05:30,E864778321F55A8F,28.505876,77.301882,4.713154303917388,8.099582860375032,1910+
2019-01-17 16:00:00+05:30,D34EDAEB5B564570,28.500817,77.302908,4.946292021429853,8.229524429292518,1910+
2019-01-17 16:00:00+05:30,67884227A72B71D1,28.500817,77.302908,4.946292021429853,8.229524429292518,1910+
2019-01-18 00:00:00+05:30,3226265E938C7D1D,28.518948,77.23367,6.272787938451849,6.214753586584601,31199+
2019-01-22 14:00:00+05:30,E864778321F55A8F,28.67465,77.289548,3.334445599102326,6.795637023293539,7961+
2019-01-22 15:00:00+05:30,557C24E84D0675A1,28.42119,77.17411,7.141963482823614,7.9892100806306505,588+
2019-01-22 16:00:00+05:30,D34EDAEB5B564570,28.685531,77.289182,5.669734173722551,5.339000022257386,7961+
2019-01-24 14:00:00+05:30,212B4F030E110F1B,28.69878,77.328286,4.942309088435348,7.6488862598284335,7961+
2019-01-24 15:00:00+05:30,557C24E84D0675A1,28.7178423,77.291054,4.878933859758056,7.968967828303544,7961+
2019-01-28 12:00:00+05:30,67884227A72B71D1,28.581887,77.21621,5.764703754721168,6.106446411308194,8014-
2019-01-28 12:00:00+05:30,E864778321F55A8F,28.558397,77.207117,3.281469532574072,5.155295128363506,354+
2019-01-28 13:00:00+05:30,D34EDAEB5B564570,28.561897,77.218099,5.745746696834572,6.378964003309034,8544+
2019-01-28 13:00:00+05:30,3226265E938C7D1D,28.561897,77.218099,5.745746696834572,6.378964003309034,8544+
2019-01-29 09:00:00+05:30,64208C63C6C702A5,28.697957,77.348056,6.344297919063921,7.81308028138334,7961+
2019-01-29 11:00:00+05:30,212B4F030E110F1B,28.695171,77.28318,5.2358989637077675,6.6257990379796565,7961+
2019-02-04 11:00:00+05:30,212B4F030E110F1B,28.737332,77.283435,6.187923675780028,8.53947166007207,7961+
2019-02-04 11:00:00+05:30,E864778321F55A8F,28.578054,77.178677,5.082368199250268,6.731883843488609,8339+
2019-02-04 12:00:00+05:30,67884227A72B71D1,28.57104,77.158783,5.757878480583976,6.319095014455338,2864+
2019-02-04 13:00:00+05:30,557C24E84D0675A1,28.707803,77.308179,6.897035412366347,7.706772466966782,7961+
2019-02-04 14:00:00+05:30,D34EDAEB5B564570,28.560287,77.232891,3.630223889133724,5.9162443793678205,1535+
2019-02-04 15:00:00+05:30,3226265E938C7D1D,28.505807,77.233959,6.771194527966362,6.61244590578248,31199+
2019-02-05 09:00:00+05:30,EB35F0770283A33A,28.505807,77.233959,6.771194527966362,6.61244590578248,31199+
2019-02-07 10:00:00+05:30,EB35F0770283A33A,28.622816,77.306183,4.0415274337337666,6.380977695390079,7961+
2019-02-07 11:00:00+05:30,E864778321F55A8F,28.622816,77.306183,4.0415274337337666,6.380977695390079,7961+
2019-02-07 12:00:00+05:30,3226265E938C7D1D,28.502722,77.335861,7.553771893923391,8.242653081889424,17496-
2019-02-07 12:00:00+05:30,67884227A72B71D1,28.502856,77.337228,7.492592412099767,8.232660648330613,17496-
2019-02-07 13:00:00+05:30,D34EDAEB5B564570,28.621203,77.305891,5.364626283186883,6.64651935092133,7961+
2019-02-07 16:00:00+05:30,212B4F030E110F1B,28.726681,77.26476,5.605364949915195,8.388404064519092,7961+
2019-02-08 14:00:00+05:30,557C24E84D0675A1,28.661723,77.290089,5.464197346908211,6.567538067379555,7961+
2019-02-08 14:00:00+05:30,64208C63C6C702A5,28.661723,77.290089,5.464197346908211,6.567538067379555,7961+
2019-02-09 14:00:00+05:30,67884227A72B71D1,28.486852,77.311843,4.855149374888648,8.506269104378841,831-
2019-02-09 16:00:00+05:30,EB35F0770283A33A,28.57765,77.26358,5.014398687017674,7.339786821918401,1535+
2019-02-09 16:00:00+05:30,D34EDAEB5B564570,28.57765,77.26358,5.014398687017674,7.339786821918401,1535+
2019-02-11 13:00:00+05:30,3226265E938C7D1D,28.369656,77.328893,6.858974303712377,7.058976338294078,5957+
2019-02-14 11:00:00+05:30,E864778321F55A8F,28.596517,77.0537,5.337205972664598,5.738143044398281,458+
2019-02-14 11:00:00+05:30,67884227A72B71D1,28.536802,77.228839,5.741962651572526,6.481723458510468,1276+
2019-02-14 12:00:00+05:30,EB35F0770283A33A,28.619899,77.026781,4.100708583481676,7.913209766763312,458+
2019-02-14 14:00:00+05:30,D34EDAEB5B564570,28.612721,77.05089,6.713475009924324,6.639790781630497,458+
2019-02-15 12:00:00+05:30,557C24E84D0675A1,28.692772,77.320538,5.886037262464754,6.999732014171461,7961+
2019-02-15 12:00:00+05:30,64208C63C6C702A5,28.692772,77.320538,5.886037262464754,6.999732014171461,7961+
2019-02-15 21:00:00+05:30,3226265E938C7D1D,28.612721,77.05089,6.713475009924324,6.639790781630497,458+
2019-02-16 14:00:00+05:30,67884227A72B71D1,28.554075,77.165911,3.7083756736676543,5.9334920189630385,308-
2019-02-16 16:00:00+05:30,E864778321F55A8F,28.570228,77.287051,6.420034494600012,7.147252842715574,1910+
2019-02-16 16:00:00+05:30,EB35F0770283A33A,28.570228,77.287051,6.420034494600012,7.147252842715574,1910+
2019-02-18 11:00:00+05:30,212B4F030E110F1B,28.696513,77.326651,4.913362038335828,7.508382330522639,7961+
2019-02-18 12:00:00+05:30,64208C63C6C702A5,28.686297,77.330068,4.427399557840796,7.357875117707847,7961+
2019-02-18 12:00:00+05:30,557C24E84D0675A1,28.686297,77.330068,4.427399557840796,7.357875117707847,7961+
2019-02-20 11:00:00+05:30,212B4F030E110F1B,28.686554,77.298917,5.762775599734664,5.880443436783506,7961+
2019-02-20 12:00:00+05:30,67884227A72B71D1,28.443732,77.303972,5.982687420265202,7.67403421496778,5957+
2019-02-20 14:00:00+05:30,E864778321F55A8F,28.327843,77.3265,7.100250020005655,8.415006338739595,5957+
2019-02-20 14:00:00+05:30,EB35F0770283A33A,28.326349,77.327482,7.207334631469166,8.454506255476936,5957+
2019-02-22 14:00:00+05:30,212B4F030E110F1B,28.694654,77.305338,6.176040495554856,6.761368044632674,7961+
2019-02-22 14:00:00+05:30,557C24E84D0675A1,28.694654,77.305338,6.176040495554856,6.761368044632674,7961+
2019-02-23 03:00:00+05:30,64208C63C6C702A5,28.697025,77.324286,4.977585572822594,7.420721516781785,7961+
2019-02-27 12:00:00+05:30,212B4F030E110F1B,28.78004,77.326027,6.739745348026445,9.244467479467888,7961+
2019-02-27 12:00:00+05:30,557C24E84D0675A1,28.78004,77.326027,6.739745348026445,9.244467479467888,7961+
2019-02-28 15:00:00+05:30,212B4F030E110F1B,28.747713,77.301777,5.84274101004403,8.74514989467146,7961+
2019-02-28 15:00:00+05:30,557C24E84D0675A1,28.747713,77.301777,5.84274101004403,8.74514989467146,7961+
2019-03-05 13:00:00+05:30,212B4F030E110F1B,28.726144,77.376584,8.19693812464449,8.631033227684819,7961+
